ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,genre
2024-06-05T09:26:55Z,ios,202724,TR,159.20.69.4,God Was Never on Your Side,Motörhead,Kiss of Death,spotify:track:71LmwNWHchuDe1QwrEKsB1,,,,trackdone,endplay,False,True,False,1717579411,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-06-05T09:32:52Z,ios,350807,TR,159.20.69.4,Ausländer,Rammstein,Rammstein,spotify:track:7j43FohbLVulScL7S9sQZk,,,,clickrow,endplay,False,True,False,1717579615,False,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte"
2024-06-05T09:32:55Z,ios,2020,TR,159.20.69.4,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,clickrow,endplay,False,True,False,1717579972,False,Unknown
2024-06-05T09:36:19Z,ios,204010,TR,159.20.69.4,Blackest Hour,Tombstone Three,Dark Country,spotify:track:6gUNbF7oMrQdSxRsPp30GZ,,,,clickrow,endplay,False,True,False,1717579975,False,rebel blues
2024-06-05T09:37:37Z,ios,77693,TR,159.20.69.4,The Girl Who Wept Stones,Brother Dege,Folk Songs of the American Longhair,spotify:track:2linXTqtj6ynTJ5OQuml1B,,,,clickrow,endplay,False,True,False,1717580179,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-06-05T09:38:28Z,ios,50619,TR,159.20.69.4,The Early Morn,Brother Dege,Farmer's Almanac,spotify:track:2bclAdH1H6HWnUMu1whImx,,,,clickrow,endplay,False,True,False,1717580257,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-06-05T09:38:31Z,ios,3831,TR,159.20.69.4,Moonlight,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:7cqWFAUdvAs0cBu3dIXu58,,,,clickrow,endplay,False,True,False,1717580308,False,"ambient country, canadian americana, melancholia, pastoral"
2024-06-05T09:38:34Z,ios,2554,TR,159.20.69.4,Ghost Train,North Country Gentlemen,North Country Gentlemen,spotify:track:7IubiI0cRwwMjEWdMBGzAM,,,,clickrow,endplay,False,True,False,1717580311,False,Unknown
2024-06-05T09:41:05Z,ios,151703,TR,159.20.69.4,God's Gonna Cut You Down,Shawn James & the Shapeshifters,The Covers,spotify:track:5eTObBzSDvFglyi1Qsh2rr,,,,clickrow,trackdone,False,False,False,1717580314,False,"modern blues rock, rebel blues"
2024-06-05T09:41:09Z,ios,2788,TR,159.20.69.4,Pay No Mind,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:1R0NSxtoeK6vPy88DJZDtt,,,,trackdone,backbtn,False,True,False,1717580465,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-06-05T09:44:29Z,ios,199714,TR,159.20.69.4,God's Gonna Cut You Down,Shawn James & the Shapeshifters,The Covers,spotify:track:5eTObBzSDvFglyi1Qsh2rr,,,,backbtn,endplay,False,True,False,1717580469,False,"modern blues rock, rebel blues"
2024-06-05T09:44:32Z,ios,2972,TR,159.20.69.4,Pay No Mind,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:1R0NSxtoeK6vPy88DJZDtt,,,,clickrow,endplay,False,True,False,1717580669,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-06-05T09:44:32Z,ios,487,TR,159.20.69.4,Blackest Hour,Tombstone Three,Dark Country,spotify:track:6gUNbF7oMrQdSxRsPp30GZ,,,,clickrow,endplay,False,True,False,1717580672,False,rebel blues
2024-06-05T09:45:54Z,ios,82760,TR,159.20.69.4,Intro,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6cNKTf07TOBu8b7iE5iFOR,,,,clickrow,trackdone,False,False,False,1717580672,False,Unknown
2024-06-05T09:46:06Z,ios,10548,TR,159.20.69.4,Blackest Hour,Tombstone Three,Dark Country,spotify:track:6gUNbF7oMrQdSxRsPp30GZ,,,,trackdone,endplay,False,True,False,1717580754,False,rebel blues
2024-06-05T09:50:23Z,ios,258216,TR,159.20.69.4,Jolene,Dolly Parton,Jolene,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,,,,clickrow,trackdone,False,False,False,1717580766,False,"classic country pop, country, country dawn"
2024-06-05T09:52:27Z,ios,122370,TR,159.20.69.4,The Girl Who Wept Stones,Brother Dege,Folk Songs of the American Longhair,spotify:track:2linXTqtj6ynTJ5OQuml1B,,,,trackdone,endplay,False,True,False,1717581023,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-06-05T10:00:14Z,ios,467521,TR,159.20.69.4,No Way Out,Sirius Beat,No Way Out,spotify:track:0CmSOWVCbqRbeHpj5l4l5J,,,,clickrow,trackdone,False,False,False,1717581147,False,Unknown
2024-06-06T15:53:29Z,windows,26300,TR,159.20.69.6,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,playbtn,endplay,False,True,False,1717689182,False,Unknown
2024-06-06T15:59:11Z,windows,342066,TR,159.20.69.6,Cause We've Ended as Lovers,Jeff Beck,Blow By Blow,spotify:track:4zoQ3EqopTIGmK2c2rPV5t,,,,playbtn,trackdone,False,False,False,1717689209,False,"album rock, blues, blues rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, progressive rock"
2024-06-06T16:06:09Z,windows,417226,TR,159.20.69.6,Fade To Black - Remastered,Metallica,Ride The Lightning,spotify:track:5nekfiTN45vlxG0eNJQQye,,,,trackdone,trackdone,False,False,False,1717689551,False,"hard rock, metal, old school thrash, rock, thrash metal"
2024-06-06T16:07:51Z,windows,102080,TR,159.20.69.6,Eruption - 2015 Remaster,Van Halen,Van Halen,spotify:track:2tAeN2TKlQLOoSPXtARzBV,,,,trackdone,trackdone,False,False,False,1717689969,False,"album rock, classic rock, hard rock, rock"
2024-06-06T16:12:45Z,windows,293183,TR,159.20.69.6,Crazy Train,Ozzy Osbourne,Blizzard Of Ozz,spotify:track:7ACxUo21jtTHzy7ZEV56vU,,,,trackdone,trackdone,False,False,False,1717690071,False,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
2024-06-06T16:15:16Z,windows,149503,TR,159.20.69.6,Paranoid - 2009 Remaster,Black Sabbath,Paranoid,spotify:track:3Jnxngdff0lVu2rza1GVx6,,,,trackdone,endplay,False,True,False,1717690365,False,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
2024-06-06T16:16:38Z,windows,82760,TR,159.20.69.6,Intro,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6cNKTf07TOBu8b7iE5iFOR,,,,clickrow,trackdone,False,False,False,1717690516,False,Unknown
2024-06-06T16:20:25Z,windows,226133,TR,159.20.69.6,Blackest Hour,Tombstone Three,Dark Country,spotify:track:6gUNbF7oMrQdSxRsPp30GZ,,,,trackdone,trackdone,False,False,False,1717690598,False,rebel blues
2024-06-06T16:34:40Z,windows,248316,TR,159.20.69.6,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,trackdone,endplay,False,True,False,1717690825,False,Unknown
2024-06-06T16:34:45Z,windows,4380,TR,159.20.69.6,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,playbtn,endplay,False,True,False,1717691680,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-06-06T16:35:11Z,windows,26100,TR,159.20.69.6,Hangar 18 - 2004 Remix,Megadeth,Rust In Peace,spotify:track:6b6uLZsoGhObYexIxnRbIb,,,,clickrow,endplay,False,True,False,1717691685,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-06-06T16:41:32Z,windows,381946,TR,159.20.69.6,The Pot,TOOL,"10,000 Days",spotify:track:1lATXTBJDHwawvT1UfxWu3,,,,playbtn,trackdone,False,False,False,1717691711,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-06T16:46:40Z,windows,306853,TR,159.20.69.6,Sober,TOOL,Undertow,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,,,,trackdone,trackdone,False,False,False,1717692092,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-06T16:51:52Z,windows,312120,TR,159.20.69.6,Stinkfist,TOOL,Ænima,spotify:track:0pwObEOHolQZSldJ2q1wpy,,,,trackdone,trackdone,False,False,False,1717692400,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-06T16:58:36Z,windows,403533,TR,159.20.69.6,Schism,TOOL,Lateralus,spotify:track:55mJleti2WfWEFNFcBduhc,,,,trackdone,trackdone,False,False,False,1717692712,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-06T18:37:39Z,windows,214876,TR,159.20.69.6,Vicarious,TOOL,"10,000 Days",spotify:track:65ShmiE5aLBdcIGr7tHX35,,,,trackdone,endplay,False,True,False,1717693116,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-06T18:37:44Z,windows,4440,TR,159.20.69.6,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,clickrow,endplay,False,True,False,1717699060,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-06-06T20:40:47Z,windows,79280,TR,159.20.69.21,Ace of Spades - Alternate Version,Motörhead,Remorse? No!,spotify:track:2S26DMHheEdTbwvsTJIOwO,,,,playbtn,endplay,False,True,False,1717699065,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-06-06T20:40:52Z,windows,4030,TR,159.20.69.21,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,"Bach: Cello Suites Nos. 1, 5 & 6",spotify:track:17i5jLpzndlQhbS4SrTd0B,,,,playbtn,endplay,False,True,False,1717706448,False,"baroque, classical, early music, german baroque"
2024-06-06T20:40:56Z,windows,4120,TR,159.20.69.21,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,"Bach: Cello Suites Nos. 1, 5 & 6",spotify:track:17i5jLpzndlQhbS4SrTd0B,,,,playbtn,endplay,False,True,False,1717706452,False,"baroque, classical, early music, german baroque"
2024-06-06T20:50:33Z,windows,576600,TR,159.20.69.21,,,,,Amelie (Classical Music),Sesli Kitap ve Classical Music - Türkçe Poadcast,spotify:episode:07KHYDj13VD9LlxLAFegOH,playbtn,endplay,False,True,False,1717706457,False,"lilith, pop rock"
2024-06-06T20:55:51Z,windows,319266,TR,159.20.69.21,Tornado Of Souls - 2004 Remix,Megadeth,Rust In Peace,spotify:track:4E5xVW505akJX0wcKj8Mpd,,,,playbtn,trackdone,False,False,False,1717707034,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-06-06T21:03:19Z,windows,447440,TR,159.20.69.21,One,Metallica,...And Justice For All,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,,,,trackdone,trackdone,False,False,False,1717707352,False,"hard rock, metal, old school thrash, rock, thrash metal"
2024-06-06T21:09:26Z,windows,365826,TR,159.20.69.21,Painkiller,Judas Priest,Painkiller,spotify:track:0L7zm6afBEtrNKo6C6Gj08,,,,trackdone,trackdone,False,False,False,1717707800,False,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock"
2024-06-06T21:12:49Z,windows,201416,TR,159.20.69.21,Floods,Pantera,The Great Southern Trendkill,spotify:track:1L2ZkXbRX00ZiaUDuMMgf7,,,,trackdone,fwdbtn,False,True,False,1717708167,False,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal"
2024-06-07T12:54:47Z,ios,437163,TR,176.89.115.215,No Way Out,Sirius Beat,No Way Out,spotify:track:0CmSOWVCbqRbeHpj5l4l5J,,,,trackdone,unexpected-exit-while-paused,False,False,False,1717581614,False,Unknown
2024-06-07T12:58:30Z,windows,296490,TR,159.20.69.21,Fade To Black - Remastered,Metallica,Ride The Lightning,spotify:track:5nekfiTN45vlxG0eNJQQye,,,,fwdbtn,remote,False,False,False,1717708369,False,"hard rock, metal, old school thrash, rock, thrash metal"
2024-06-07T13:38:36Z,ios,436096,TR,176.89.115.215,No Way Out,Sirius Beat,No Way Out,spotify:track:0CmSOWVCbqRbeHpj5l4l5J,,,,appload,logout,False,False,False,1717764888,False,Unknown
2024-06-07T14:07:51Z,ios,2438,TR,176.89.115.215,One,Metallica,...And Justice For All,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,,,,clickrow,endplay,False,True,False,1717769268,False,"hard rock, metal, old school thrash, rock, thrash metal"
2024-06-07T14:16:01Z,ios,457550,TR,176.89.115.215,Vicarious,TOOL,"10,000 Days",spotify:track:65ShmiE5aLBdcIGr7tHX35,,,,clickrow,endplay,False,True,False,1717769271,False,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock"
2024-06-07T14:17:01Z,ios,60000,TR,176.89.115.215,Halls of Valhalla,Judas Priest,Redeemer of Souls (Deluxe),spotify:track:4zX2bEgFHUIZV8rR3qsLor,,,,clickrow,endplay,False,True,False,1717769761,False,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock"
2024-06-07T14:17:16Z,ios,15464,TR,176.89.115.215,Beat the Bastards,Accept,Blood of the Nations,spotify:track:5CtaBjZac81phlz5FNFI18,,,,clickrow,endplay,False,True,False,1717769821,False,"german heavy metal, german metal, glam metal, hard rock, metal, power metal, speed metal, thrash metal"
2024-06-07T14:19:28Z,ios,131633,TR,176.89.115.215,King of Kings (Triple H),WWE,WWE: Wreckless Intent,spotify:track:1lelIeP3r2vCxDkNI05jZp,,,,clickrow,endplay,False,True,False,1717769837,False,wrestling
2024-06-07T14:19:40Z,ios,11818,TR,176.89.115.215,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,clickrow,endplay,False,True,False,1717769968,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-06-07T14:21:42Z,ios,122485,TR,176.89.115.215,For the Glory of...,Testament,The Formation of Damnation,spotify:track:6J4VOoKhRZFNeWkVH0WTzH,,,,clickrow,trackdone,False,False,False,1717769980,False,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal"
2024-06-07T14:26:38Z,ios,295415,TR,176.89.115.215,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,trackdone,endplay,False,True,False,1717770102,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-06-07T14:28:47Z,ios,128568,TR,176.89.115.215,A Tout Le Monde - Remastered 2004,Megadeth,Youthanasia,spotify:track:6olS0TmHmsGr0hXtcBsiVM,,,,clickrow,endplay,False,True,False,1717770398,False,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal"
2024-06-07T14:33:10Z,ios,263803,TR,176.89.115.215,Grim Reaper,DEgITx,Red Flower,spotify:track:2SO7i6UJkcSXjN3DPvgUju,,,,clickrow,trackdone,False,False,False,1717770527,False,belarusian metal
2024-06-07T14:34:31Z,ios,79514,TR,176.89.115.215,White America,Eminem,The Eminem Show,spotify:track:15qrWkkYCfmtu1uRpGf48L,,,,trackdone,endplay,False,True,False,1717770790,False,"detroit hip hop, hip hop, rap"
2024-06-07T14:34:32Z,ios,1509,TR,176.89.115.215,Soguk Mevsim,Massaka,Blutbeton 2,spotify:track:13pwegOE6Q3dsZeFc6tds2,,,,clickrow,endplay,False,True,False,1717770871,False,"turkish hip hop, turkish trap"
2024-06-07T14:34:39Z,ios,7035,TR,176.89.115.215,Hands In The Air,8Ball,2 Fast 2 Furious,spotify:track:0CJmYEsImHZ42f7W6ntlX2,,,,clickrow,endplay,False,True,False,1717770872,False,"crunk, dirty south rap, memphis hip hop"
2024-06-07T14:34:42Z,ios,1951,TR,176.89.115.215,Ghetto Insider,Killa Hakan,Son Mohakan,spotify:track:78JhS3WIUjN89kHCxzi2CO,,,,clickrow,fwdbtn,False,True,False,1717770879,False,"turkish hip hop, turkish trap"
2024-06-07T14:39:30Z,ios,289783,TR,176.89.115.215,Still Cold,seyhqnsert,Still Cold,spotify:track:3bnBgvUkJnBxvPwdjxsFpX,,,,fwdbtn,trackdone,False,False,False,1717770882,False,Unknown
2024-06-07T14:39:37Z,ios,5584,TR,176.89.115.215,Absolute Power,Parkway Drive,Reverence,spotify:track:3PBO2IOcxzIdDbpDwygejB,,,,trackdone,endplay,False,True,False,1717771170,False,"alternative metal, australian metalcore, melodic metalcore, metalcore, nu metal"
2024-06-07T14:40:34Z,ios,30952,TR,176.89.115.215,WWE: Gallantry (Defining Moment Remix) [Drew McIntyre],WWE,WWE: Gallantry (Defining Moment Remix) [Drew McIntyre],spotify:track:2iLQ7wYAZLANjQ2NLqj3hR,,,,clickrow,endplay,False,True,False,1717771177,False,wrestling
2024-06-07T14:44:45Z,ios,252306,TR,176.89.115.215,Hands In The Air,8Ball,2 Fast 2 Furious,spotify:track:0CJmYEsImHZ42f7W6ntlX2,,,,clickrow,trackdone,False,False,False,1717771234,False,"crunk, dirty south rap, memphis hip hop"
2024-06-07T14:46:47Z,ios,81119,TR,176.89.115.215,The Batman,Michael Giacchino,The Batman (Original Motion Picture Soundtrack),spotify:track:1NkI8DtCnjcWVCVLF0gB71,,,,trackdone,endplay,False,True,False,1717771485,False,"orchestral soundtrack, soundtrack"
2024-06-07T14:46:49Z,ios,1486,TR,176.89.115.215,Lord Knows / Fighting Stronger,Meek Mill,CREED: Original Motion Picture Soundtrack,spotify:track:767T5vqvDToZ8LtqT8iZx9,,,,clickrow,endplay,False,True,False,1717771607,False,"hip hop, philly rap, pop rap, rap, southern hip hop, trap"
2024-06-07T14:49:54Z,ios,105581,TR,176.89.115.215,Throw It Up,Lil Jon & The East Side Boyz,Kings Of Crunk,spotify:track:7MSwclTvW6KLLkTbmw9FUQ,,,,clickrow,endplay,False,True,False,1717771609,False,"atl hip hop, atlanta bass, crunk, dirty south rap, old school atlanta hip hop, southern hip hop"
2024-06-07T14:50:00Z,ios,5178,TR,176.89.115.215,Hands In The Air,8Ball,2 Fast 2 Furious,spotify:track:0CJmYEsImHZ42f7W6ntlX2,,,,clickrow,endplay,False,True,False,1717771794,False,"crunk, dirty south rap, memphis hip hop"
2024-06-07T14:50:02Z,ios,1509,TR,176.89.115.215,Monster In Your Mind,BROACH,Fall To Rise,spotify:track:41wTxq43b79WERZ6EdojAi,,,,clickrow,endplay,False,True,False,1717771800,False,gymcore
2024-06-07T14:50:04Z,ios,1764,TR,176.89.115.215,Lightbringer,Pentakill,Smite and Ignite,spotify:track:7ixYgkcd8aptv5bBAmQXYF,,,,clickrow,endplay,False,True,False,1717771802,False,melodic power metal
2024-06-07T14:50:05Z,ios,1555,TR,176.89.115.215,Mekanın Sahibi,Norm Ender,Mekanın Sahibi,spotify:track:3loy88Lp5qoTHhL8GhRfVZ,,,,clickrow,endplay,False,True,False,1717771804,False,"turkish hip hop, turkish trap"
2024-06-07T14:50:06Z,ios,1021,TR,176.89.115.215,Sonne,Rammstein,Mutter,spotify:track:3gVhsZtseYtY1fMuyYq06F,,,,clickrow,endplay,False,True,False,1717771805,False,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte"
2024-06-07T14:52:15Z,ios,103560,TR,176.89.115.215,Beast - Southpaw Remix,Rob Bailey & The Hustle Standard,Southpaw,spotify:track:2fWSwWmKRuyioqIzOzuQGo,,,,clickrow,endplay,False,True,False,1717771806,False,military rap
2024-06-07T14:55:10Z,ios,174776,TR,176.89.115.215,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,clickrow,endplay,False,True,False,1717771935,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-06-07T14:55:12Z,ios,2066,TR,176.89.115.215,Fighting the World,Manowar,Fighting the World,spotify:track:2tjb6V24kf6sDUdEFNf3m9,,,,clickrow,endplay,False,True,False,1717772110,False,"comic metal, hard rock, metal, power metal, speed metal, us power metal"
2024-06-07T14:57:02Z,ios,109598,TR,176.89.115.215,Don't Talk To Strangers,Dio,Holy Diver,spotify:track:6ppPNxdwG8A5Ed8DlNLV6I,,,,clickrow,endplay,False,True,False,1717772112,False,Unknown
2024-06-07T14:57:09Z,ios,6850,TR,176.89.115.215,Halls of Valhalla,Judas Priest,Redeemer of Souls (Deluxe),spotify:track:4zX2bEgFHUIZV8rR3qsLor,,,,clickrow,endplay,False,True,False,1717772222,False,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock"
2024-06-07T14:57:48Z,ios,39543,TR,176.89.115.215,Gods Of War Arise,Amon Amarth,With Oden On Our Side,spotify:track:7kVDBjbK8I73acCoaAbMi5,,,,clickrow,endplay,False,True,False,1717772229,False,"groove metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, tolkien metal, viking metal"
2024-06-07T15:02:41Z,ios,289531,TR,176.89.115.215,Raven's Flight,Amon Amarth,Berserker,spotify:track:0Ov6o6FSQLOlllOm10ESwQ,,,,clickrow,endplay,False,True,False,1717772268,False,"groove metal, melodic death metal, metal, power metal, speed metal, swedish death metal, swedish melodeath, swedish metal, tolkien metal, viking metal"
